EmployeeID,Gender,Age,AgeBand,MaritalStatus,Education,Department,JobRole,JobLevel,OfficeLocation,EmploymentType,HireDate,IsActive
E00253,Female,33,30-39,Single,Master,Customer Support,Support Agent,3,Bengaluru,Full-Time,2023-06-27,True
E00254,Female,29,Under 30,Married,High School,Operations,Quality Analyst,2,Delhi,Full-Time,2023-08-05,True
E00255,Female,34,30-39,Married,Bachelor,Sales,Business Development,4,Bengaluru,Full-Time,2021-11-26,True
E00256,Female,38,30-39,Single,Bachelor,IT,Data Analyst,3,Hyderabad,Full-Time,2022-03-13,True
E00257,Male,24,Under 30,Married,Bachelor,Finance,Accountant,1,Hyderabad,Full-Time,2021-10-17,False
E00258,Female,33,30-39,Married,Diploma,Sales,Business Development,3,Bengaluru,Contract,2020-10-25,True
E00259,Female,33,30-39,Married,Diploma,Marketing,Content Writer,2,Remote,Full-Time,2023-06-20,True
E00260,Female,27,Under 30,Divorced,PhD,Sales,Account Executive,2,Chennai,Full-Time,2025-07-24,False
E00261,Male,31,30-39,Married,Bachelor,Marketing,Content Writer,1,Bengaluru,Full-Time,2025-11-28,True
E00262,Female,31,30-39,Married,Master,IT,DevOps Engineer,1,Hyderabad,Full-Time,2021-04-15,True
E00263,Female,31,30-39,Single,Master,Human Resources,HR Analyst,1,Remote,Full-Time,2022-10-30,True
E00264,Female,34,30-39,Divorced,Bachelor,Finance,Accountant,1,Bengaluru,Full-Time,2025-07-10,True
E00265,Male,36,30-39,Married,Bachelor,Human Resources,Recruiter,6,Chennai,Full-Time,2024-08-29,True
E00266,Male,28,Under 30,Married,PhD,Marketing,Content Writer,1,Chennai,Full-Time,2022-03-25,True
E00267,Male,43,40-49,Married,Diploma,Human Resources,HR Analyst,6,Chennai,Full-Time,2023-06-24,True
E00268,Female,25,Under 30,Single,High School,Research & Development,Research Scientist,1,Mumbai,Full-Time,2021-11-22,True
E00269,Male,34,30-39,Married,Master,Operations,Logistics Coordinator,3,Delhi,Full-Time,2025-03-31,True
E00270,Female,35,30-39,Single,PhD,Customer Support,Support Lead,4,Hyderabad,Full-Time,2023-10-02,True
E00271,Male,34,30-39,Married,High School,Operations,Logistics Coordinator,1,Bengaluru,Full-Time,2021-08-15,True
E00272,Male,32,30-39,Single,PhD,Customer Support,Support Agent,2,Hyderabad,Part-Time,2025-08-12,True
E00273,Female,40,40-49,Divorced,Master,Human Resources,HR Analyst,4,Chennai,Full-Time,2020-04-21,True
E00274,Female,35,30-39,Divorced,Master,Executive,COO,2,Chennai,Full-Time,2025-04-25,True
E00275,Female,30,30-39,Single,Diploma,IT,Data Analyst,2,Hyderabad,Full-Time,2022-02-10,True
E00276,Male,23,Under 30,Married,Master,Operations,Logistics Coordinator,1,Bengaluru,Full-Time,2022-04-21,True
E00277,Male,31,30-39,Married,Master,Finance,Credit Analyst,3,Hyderabad,Full-Time,2021-02-01,True
E00278,Female,38,30-39,Married,Bachelor,Research & Development,Product Engineer,3,Delhi,Full-Time,2023-10-01,True
E00279,Male,29,Under 30,Married,Master,Marketing,Marketing Analyst,4,Mumbai,Full-Time,2024-09-02,True
E00280,Female,38,30-39,Married,High School,Research & Development,Data Scientist,5,Bengaluru,Full-Time,2023-11-22,True
E00281,Female,34,30-39,Single,High School,Operations,Logistics Coordinator,1,Chennai,Full-Time,2024-02-06,True
E00282,Female,42,40-49,Married,Bachelor,Sales,Account Executive,7,Delhi,Full-Time,2025-04-27,True
E00283,Female,27,Under 30,Married,Diploma,Operations,Quality Analyst,2,Bengaluru,Full-Time,2022-08-02,True
E00284,Female,36,30-39,Married,Master,Human Resources,HR Analyst,5,Chennai,Full-Time,2022-06-12,True
E00285,Female,36,30-39,Single,PhD,Operations,Logistics Coordinator,5,Hyderabad,Full-Time,2025-01-16,False
E00286,Male,32,30-39,Divorced,Bachelor,Sales,Account Executive,5,Delhi,Full-Time,2025-10-18,True
E00287,Male,30,30-39,Married,Master,Operations,Quality Analyst,2,Chennai,Full-Time,2024-12-13,True
E00288,Male,37,30-39,Married,Diploma,Sales,Sales Executive,3,Delhi,Full-Time,2020-12-30,True
E00289,Male,33,30-39,Single,Bachelor,Customer Support,Support Agent,3,Bengaluru,Full-Time,2024-03-14,False
E00290,Female,31,30-39,Married,High School,Finance,Financial Analyst,4,Hyderabad,Full-Time,2023-10-23,True
E00291,Female,36,30-39,Single,High School,Finance,Credit Analyst,4,Mumbai,Full-Time,2022-10-24,True
E00292,Female,27,Under 30,Married,Master,Marketing,Marketing Analyst,1,Delhi,Full-Time,2020-10-19,True
E00293,Female,30,30-39,Married,Diploma,Operations,Quality Analyst,1,Remote,Full-Time,2024-04-13,False
E00294,Female,38,30-39,Married,Bachelor,Operations,Quality Analyst,6,Mumbai,Full-Time,2024-01-19,True
E00295,Female,32,30-39,Single,High School,Research & Development,Data Scientist,3,Hyderabad,Full-Time,2024-08-18,True
E00296,Female,32,30-39,Single,PhD,Operations,Operations Analyst,1,Remote,Full-Time,2025-07-21,True
E00297,Female,42,40-49,Single,High School,IT,DevOps Engineer,7,Mumbai,Full-Time,2023-07-06,True
E00298,Male,26,Under 30,Married,High School,Finance,Credit Analyst,1,Remote,Contract,2023-09-12,True
E00299,Female,37,30-39,Married,High School,Operations,Operations Analyst,5,Delhi,Part-Time,2021-08-10,True
E00300,Female,44,40-49,Married,PhD,Human Resources,Recruiter,6,Bengaluru,Full-Time,2024-02-07,True
E00301,Female,25,Under 30,Married,Master,Operations,Logistics Coordinator,2,Delhi,Contract,2020-08-26,True
E00302,Male,30,30-39,Married,Bachelor,Sales,Account Executive,4,Remote,Full-Time,2025-07-26,True
E00303,Female,36,30-39,Single,PhD,Human Resources,HR Analyst,2,Delhi,Full-Time,2021-02-06,False
E00304,Female,29,Under 30,Married,High School,Operations,Quality Analyst,3,Delhi,Full-Time,2025-04-18,False
E00305,Male,31,30-39,Single,High School,Human Resources,HR Analyst,2,Remote,Full-Time,2020-10-27,True
E00306,Female,38,30-39,Married,High School,IT,Data Analyst,7,Chennai,Full-Time,2022-04-14,False
E00307,Female,27,Under 30,Divorced,PhD,Marketing,Content Writer,3,Mumbai,Full-Time,2025-05-06,True
E00308,Male,44,40-49,Divorced,High School,Sales,Business Development,7,Hyderabad,Full-Time,2022-07-17,True
E00309,Female,40,40-49,Married,High School,Marketing,Content Writer,4,Chennai,Full-Time,2023-02-08,False
E00310,Female,35,30-39,Single,PhD,Human Resources,Recruiter,5,Remote,Full-Time,2024-02-20,True
E00311,Female,34,30-39,Single,Bachelor,Operations,Operations Analyst,1,Hyderabad,Full-Time,2022-09-23,False
E00312,Male,42,40-49,Single,PhD,Operations,Operations Analyst,6,Mumbai,Full-Time,2021-12-19,True
E00313,Female,27,Under 30,Married,Master,Customer Support,Escalation Specialist,1,Hyderabad,Full-Time,2025-07-26,True
E00314,Male,37,30-39,Married,PhD,Operations,Logistics Coordinator,3,Chennai,Full-Time,2024-12-01,True
E00315,Male,28,Under 30,Married,High School,Sales,Account Executive,3,Bengaluru,Full-Time,2023-07-27,False
E00316,Female,39,30-39,Married,Bachelor,Human Resources,HR Analyst,4,Delhi,Full-Time,2020-05-23,True
E00317,Male,26,Under 30,Single,Master,IT,Data Analyst,1,Remote,Full-Time,2023-10-09,True
E00318,Female,37,30-39,Single,Master,Research & Development,Data Scientist,3,Bengaluru,Full-Time,2025-01-09,False
E00319,Male,31,30-39,Married,Bachelor,Sales,Account Executive,3,Hyderabad,Full-Time,2024-04-24,True
E00320,Male,33,30-39,Married,Diploma,Marketing,SEO Specialist,4,Delhi,Full-Time,2025-01-31,True
E00321,Female,27,Under 30,Married,Master,IT,Software Engineer,2,Remote,Full-Time,2021-03-28,True
E00322,Male,27,Under 30,Married,Bachelor,Operations,Operations Analyst,2,Hyderabad,Full-Time,2020-11-30,True
E00323,Male,31,30-39,Married,Master,Marketing,Content Writer,1,Delhi,Part-Time,2021-10-30,True
E00324,Male,33,30-39,Married,High School,Human Resources,Recruiter,3,Mumbai,Full-Time,2024-12-14,True
E00325,Male,33,30-39,Married,PhD,Marketing,SEO Specialist,2,Bengaluru,Full-Time,2024-01-05,False
E00326,Male,32,30-39,Married,Diploma,Sales,Sales Executive,3,Delhi,Full-Time,2020-09-24,True
E00327,Female,31,30-39,Married,Bachelor,Marketing,SEO Specialist,3,Hyderabad,Full-Time,2020-10-01,True
E00328,Female,36,30-39,Married,Diploma,Sales,Sales Executive,5,Delhi,Full-Time,2023-06-24,True
E00329,Female,34,30-39,Single,High School,Customer Support,Support Lead,4,Delhi,Part-Time,2022-11-12,True
E00330,Male,41,40-49,Single,Master,Sales,Sales Executive,7,Chennai,Full-Time,2022-04-22,True
E00331,Male,31,30-39,Married,Bachelor,Sales,Sales Executive,5,Chennai,Full-Time,2023-01-10,False
E00332,Female,42,40-49,Married,High School,IT,Software Engineer,5,Remote,Full-Time,2022-09-14,True
E00333,Male,32,30-39,Married,High School,IT,IT Support,4,Bengaluru,Full-Time,2023-08-12,True
E00334,Male,34,30-39,Single,High School,IT,DevOps Engineer,1,Bengaluru,Full-Time,2023-08-02,True
E00335,Female,31,30-39,Married,Master,Operations,Logistics Coordinator,3,Delhi,Full-Time,2022-01-07,False
E00336,Male,40,40-49,Single,Bachelor,IT,Software Engineer,4,Remote,Part-Time,2025-05-14,True
E00337,Male,35,30-39,Married,PhD,Operations,Logistics Coordinator,5,Mumbai,Full-Time,2022-06-10,True
E00338,Male,29,Under 30,Married,High School,Marketing,SEO Specialist,3,Bengaluru,Full-Time,2023-02-18,True
E00339,Male,35,30-39,Married,Master,Sales,Business Development,3,Remote,Full-Time,2025-01-22,True
E00340,Female,32,30-39,Single,PhD,Customer Support,Support Agent,3,Hyderabad,Full-Time,2021-03-19,True
E00341,Female,33,30-39,Married,Master,Human Resources,HR Generalist,4,Delhi,Full-Time,2022-07-22,True
E00342,Female,40,40-49,Married,Bachelor,Sales,Sales Executive,4,Delhi,Full-Time,2024-10-15,True
E00343,Female,35,30-39,Married,Bachelor,Research & Development,Research Scientist,3,Remote,Full-Time,2024-04-24,True
E00344,Female,43,40-49,Married,PhD,Sales,Business Development,6,Remote,Full-Time,2020-09-18,True
E00345,Female,26,Under 30,Married,Master,IT,DevOps Engineer,2,Delhi,Full-Time,2021-05-22,True
E00346,Female,34,30-39,Married,PhD,Sales,Sales Executive,2,Hyderabad,Full-Time,2020-05-15,False
E00347,Male,33,30-39,Married,Diploma,Research & Development,Research Scientist,2,Bengaluru,Full-Time,2020-08-07,True
E00348,Female,34,30-39,Married,PhD,Sales,Account Executive,5,Bengaluru,Contract,2022-01-09,False
E00349,Female,27,Under 30,Married,High School,Research & Development,Product Engineer,2,Remote,Full-Time,2021-04-05,False
E00350,Male,36,30-39,Divorced,Diploma,IT,IT Support,2,Hyderabad,Full-Time,2023-01-12,True
E00351,Female,39,30-39,Married,Bachelor,Customer Support,Support Lead,4,Remote,Full-Time,2021-08-23,True
E00352,Male,31,30-39,Single,Bachelor,Human Resources,HR Generalist,1,Mumbai,Part-Time,2024-10-07,False
E00353,Female,36,30-39,Married,High School,Customer Support,Support Agent,2,Bengaluru,Full-Time,2022-01-29,True
E00354,Female,29,Under 30,Single,High School,Finance,Financial Analyst,2,Mumbai,Full-Time,2024-02-05,True
E00355,Female,31,30-39,Married,PhD,IT,Data Analyst,4,Chennai,Full-Time,2022-09-14,True
E00356,Male,34,30-39,Divorced,Diploma,IT,Data Analyst,3,Chennai,Full-Time,2025-08-22,True
E00357,Male,32,30-39,Married,High School,Marketing,Marketing Analyst,5,Delhi,Full-Time,2020-01-01,False
E00358,Female,28,Under 30,Married,Diploma,Sales,Business Development,1,Remote,Full-Time,2022-06-01,True
E00359,Male,34,30-39,Single,Master,Operations,Logistics Coordinator,3,Bengaluru,Full-Time,2024-05-02,True
E00360,Female,25,Under 30,Married,Bachelor,Customer Support,Escalation Specialist,1,Chennai,Full-Time,2020-06-11,True
E00361,Female,27,Under 30,Single,Diploma,Human Resources,HR Analyst,2,Remote,Full-Time,2021-07-24,False
E00362,Male,33,30-39,Married,High School,Customer Support,Support Agent,5,Mumbai,Part-Time,2022-06-18,True
E00363,Male,37,30-39,Married,High School,Marketing,Marketing Analyst,4,Remote,Full-Time,2023-09-28,True
E00364,Female,34,30-39,Married,Bachelor,Operations,Operations Analyst,2,Hyderabad,Full-Time,2022-05-03,False
E00365,Male,29,Under 30,Single,Master,Operations,Quality Analyst,2,Mumbai,Full-Time,2024-10-05,True
E00366,Female,33,30-39,Married,PhD,Finance,Accountant,2,Bengaluru,Full-Time,2021-05-08,False
E00367,Female,36,30-39,Married,Diploma,Human Resources,HR Analyst,7,Mumbai,Full-Time,2021-05-29,True
E00368,Female,31,30-39,Married,Bachelor,Operations,Operations Analyst,2,Hyderabad,Full-Time,2020-04-18,True
E00369,Female,32,30-39,Single,PhD,Sales,Account Executive,4,Bengaluru,Full-Time,2022-09-06,True
E00370,Female,34,30-39,Married,Diploma,IT,DevOps Engineer,2,Delhi,Full-Time,2025-11-10,True
E00371,Female,24,Under 30,Single,Diploma,Customer Support,Escalation Specialist,1,Delhi,Full-Time,2023-07-20,True
E00372,Male,29,Under 30,Divorced,PhD,Human Resources,Recruiter,2,Chennai,Contract,2020-10-09,True
E00373,Female,30,30-39,Married,Diploma,Human Resources,Recruiter,1,Mumbai,Full-Time,2020-09-28,True
E00374,Male,39,30-39,Married,Diploma,Operations,Operations Analyst,6,Delhi,Full-Time,2024-11-21,False
E00375,Female,46,40-49,Single,Diploma,IT,IT Support,7,Hyderabad,Full-Time,2023-09-17,True
E00376,Female,31,30-39,Married,Diploma,Customer Support,Escalation Specialist,1,Hyderabad,Full-Time,2022-03-04,True
E00377,Male,44,40-49,Married,Diploma,Customer Support,Escalation Specialist,6,Bengaluru,Full-Time,2023-01-06,True
E00378,Female,37,30-39,Married,Diploma,Marketing,SEO Specialist,3,Hyderabad,Full-Time,2020-04-06,True
E00379,Female,43,40-49,Married,PhD,Sales,Sales Executive,6,Chennai,Full-Time,2023-05-23,True
E00380,Male,28,Under 30,Single,PhD,IT,DevOps Engineer,1,Mumbai,Full-Time,2020-03-01,True
E00381,Female,38,30-39,Married,Bachelor,Customer Support,Support Lead,4,Mumbai,Full-Time,2021-08-23,True
E00382,Female,27,Under 30,Married,High School,Human Resources,HR Analyst,1,Bengaluru,Full-Time,2024-05-21,False
E00383,Male,33,30-39,Single,High School,Customer Support,Support Lead,1,Chennai,Full-Time,2024-03-18,False
E00384,Female,34,30-39,Single,PhD,Sales,Account Executive,6,Bengaluru,Full-Time,2025-08-02,True
E00385,Male,35,30-39,Single,Diploma,Operations,Logistics Coordinator,2,Chennai,Full-Time,2021-05-25,True
E00386,Female,44,40-49,Divorced,Diploma,Human Resources,HR Generalist,6,Chennai,Full-Time,2025-12-04,True
E00387,Male,31,30-39,Single,Master,IT,Data Analyst,4,Mumbai,Part-Time,2022-07-29,True
E00388,Male,31,30-39,Married,High School,Operations,Logistics Coordinator,1,Delhi,Full-Time,2023-11-28,True
E00389,Female,25,Under 30,Divorced,High School,Customer Support,Support Lead,1,Hyderabad,Full-Time,2024-12-06,False
E00390,Female,35,30-39,Married,Master,Marketing,Marketing Analyst,4,Mumbai,Full-Time,2020-11-28,True
E00391,Female,34,30-39,Married,Bachelor,Marketing,SEO Specialist,3,Hyderabad,Full-Time,2023-06-05,True
E00392,Male,31,30-39,Married,Bachelor,Customer Support,Support Agent,3,Delhi,Full-Time,2022-03-20,False
E00393,Female,32,30-39,Married,Bachelor,Research & Development,Data Scientist,2,Chennai,Full-Time,2020-01-04,True
E00394,Male,32,30-39,Married,Diploma,IT,Software Engineer,4,Mumbai,Full-Time,2024-09-21,True
E00395,Female,39,30-39,Single,Bachelor,Human Resources,HR Analyst,7,Chennai,Full-Time,2025-02-15,True
E00396,Female,28,Under 30,Married,Bachelor,Operations,Logistics Coordinator,2,Delhi,Full-Time,2022-01-31,True
E00397,Male,35,30-39,Single,Diploma,Marketing,Marketing Analyst,6,Chennai,Full-Time,2025-04-21,True
E00398,Male,30,30-39,Married,PhD,Human Resources,HR Generalist,4,Hyderabad,Full-Time,2020-09-06,True
E00399,Male,40,40-49,Single,PhD,Human Resources,Recruiter,5,Delhi,Full-Time,2021-08-01,True
E00400,Female,27,Under 30,Married,High School,Customer Support,Support Lead,1,Bengaluru,Full-Time,2025-06-04,True
E00401,Male,31,30-39,Divorced,PhD,IT,IT Support,3,Delhi,Full-Time,2020-02-06,True
E00402,Male,32,30-39,Married,PhD,Operations,Quality Analyst,3,Bengaluru,Full-Time,2025-09-26,True
E00403,Male,27,Under 30,Single,Bachelor,Customer Support,Escalation Specialist,2,Chennai,Full-Time,2020-01-02,False
E00404,Female,30,30-39,Married,Bachelor,Customer Support,Support Lead,3,Bengaluru,Full-Time,2023-11-14,True
E00405,Male,34,30-39,Married,PhD,Sales,Account Executive,4,Bengaluru,Full-Time,2025-04-26,True
E00406,Male,33,30-39,Married,Diploma,Sales,Business Development,3,Chennai,Full-Time,2021-03-18,True
E00407,Male,40,40-49,Single,Bachelor,Human Resources,HR Generalist,4,Chennai,Full-Time,2023-11-13,True
E00408,Male,29,Under 30,Married,PhD,Operations,Operations Analyst,2,Delhi,Full-Time,2021-03-11,True
E00409,Male,28,Under 30,Single,High School,IT,DevOps Engineer,2,Delhi,Full-Time,2021-05-26,True
E00410,Male,29,Under 30,Single,Diploma,Marketing,Content Writer,4,Hyderabad,Full-Time,2021-12-08,True
E00411,Male,31,30-39,Married,PhD,Marketing,SEO Specialist,3,Delhi,Full-Time,2022-06-14,True
E00412,Female,25,Under 30,Married,Diploma,Marketing,Content Writer,1,Bengaluru,Contract,2023-01-21,False
E00413,Male,30,30-39,Married,Master,Operations,Operations Analyst,3,Delhi,Full-Time,2021-12-13,True
E00414,Male,36,30-39,Single,Diploma,Research & Development,Product Engineer,2,Hyderabad,Full-Time,2021-04-28,False
E00415,Male,28,Under 30,Married,Master,Sales,Business Development,3,Chennai,Full-Time,2021-10-08,False
E00416,Female,25,Under 30,Divorced,High School,Operations,Logistics Coordinator,1,Remote,Full-Time,2020-09-12,True
E00417,Male,31,30-39,Single,Bachelor,Customer Support,Support Agent,3,Hyderabad,Full-Time,2020-09-02,True
E00418,Female,28,Under 30,Married,High School,IT,IT Support,2,Delhi,Full-Time,2024-10-29,False
E00419,Female,26,Under 30,Married,PhD,Sales,Account Executive,2,Delhi,Full-Time,2020-02-12,True
E00420,Male,25,Under 30,Married,Bachelor,Customer Support,Escalation Specialist,2,Chennai,Full-Time,2020-01-26,True
E00421,Female,28,Under 30,Married,Bachelor,Operations,Logistics Coordinator,1,Hyderabad,Full-Time,2024-04-30,True
E00422,Female,34,30-39,Married,Diploma,Human Resources,HR Generalist,4,Remote,Full-Time,2020-10-03,True
E00423,Female,38,30-39,Married,Diploma,Finance,Accountant,4,Mumbai,Full-Time,2023-12-19,True
E00424,Male,34,30-39,Married,Diploma,Sales,Account Executive,5,Chennai,Full-Time,2021-06-08,True
E00425,Female,33,30-39,Married,High School,Operations,Operations Analyst,3,Bengaluru,Full-Time,2023-08-09,True
E00426,Female,27,Under 30,Married,Master,Finance,Financial Analyst,3,Hyderabad,Full-Time,2020-05-30,True
E00427,Female,36,30-39,Single,Diploma,Sales,Account Executive,2,Bengaluru,Full-Time,2023-11-14,False
E00428,Female,27,Under 30,Married,PhD,IT,Software Engineer,2,Hyderabad,Full-Time,2022-10-25,False
E00429,Female,29,Under 30,Married,Bachelor,Finance,Financial Analyst,2,Chennai,Full-Time,2024-10-25,True
E00430,Male,34,30-39,Married,Master,Customer Support,Support Lead,4,Bengaluru,Full-Time,2022-11-18,False
E00431,Female,24,Under 30,Single,High School,Sales,Business Development,1,Bengaluru,Full-Time,2021-08-25,True
E00432,Male,46,40-49,Married,Master,Marketing,Marketing Analyst,7,Bengaluru,Full-Time,2024-10-02,True
E00433,Male,33,30-39,Married,Diploma,IT,IT Support,5,Delhi,Full-Time,2023-07-06,True
E00434,Female,35,30-39,Married,PhD,Customer Support,Support Lead,4,Bengaluru,Full-Time,2024-05-18,True
E00435,Female,31,30-39,Married,PhD,Operations,Operations Analyst,4,Hyderabad,Full-Time,2023-10-28,True
E00436,Male,29,Under 30,Married,PhD,Operations,Logistics Coordinator,4,Chennai,Full-Time,2021-07-22,True
